contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,unique_executions,%,cum %
0x2ba6cc80f34eff2f55c6cac2c1b76239dd9d41e4,base,,0xa60d0843,,56045.6825,4,0.01%,
0xa0c05e2eed05912d9eb76d466167628e8024a708,base,,0xa9059cbb,,182703.71,4,0.01%,
0x8d0802559775c70fb505f22988a4fd4a4f6d3b62,eth,,0xa22cb465,,4243.4325,4,0.01%,
0x3b95bc951ee0f553ba487327278cac44f29715e5,eth,,0xb1a1a882,,51232.37,4,0.01%,
0xa41d2f8ee4f47d3b860a149765a7df8c3287b7f0,eth,,0xa9059cbb,,865566.993,4,0.01%,
0x05794967eedf78f2a7be931e6c329d839379a597,zksync,,0xb510391f,,18120.06,4,0.01%,
0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,eth,,0xa9059cbb,,1151866.953,4,0.01%,
0x4f39f12064d83f6dd7a2bdb0d53af8be560356a6,eth,,0x8e9171b0,,8050028.185,4,0.01%,
0x68f180fcce6836688e9084f035309e29bf0a2095,op,,0x095ea7b3,,3732579.18,4,0.01%,
0x93ee713ed861de9685e70fb1e1cfc47a8c839c0d,base,,0xf19ed6be,,8684.285,4,0.01%,
0xd72e6d13be71a6d8cfd3508f6c262744cf4cfb2b,arb,,0x94d008ef,,67423.8575,4,0.01%,
0x2762409baa1804d94d8c0bcff8400b78bf915d5b,bsc,,0x76a9099a,,14948.4075,4,0.01%,
0x1111111254eeb25477b68fb85ed929f73a960582,matic,,0xe449022e,,427128.3733,4,0.01%,
0xf94b9df11f26175bbfe6e3b0b61fbbafb6f15f4b,eth,,0x07a309e4,,76658.4975,4,0.01%,
0xeb4f5c4bf62fac1be7e4bef9c7c055bf1c52241d,eth,,0x095ea7b3,,149910.573,4,0.01%,
0x9b6ae6463f9c1396c2a91261440a6e1d342564c3,eth,,0xa22cb465,,73959.985,4,0.01%,
0xc738cdb5140d6b7f688ba05a25c8a51568622d96,eth,,0x9ebea88c,,36784.3075,4,0.01%,
0x2f1c1492f6057808c3fd16eef67e0237fbaebf4b,base,,0x2e1a7d4d,,428297.5275,4,0.01%,
0xafccb724e3aec1657fc9514e3e53a0e71e80622d,arb,,0x095ea7b3,,326249.838,4,0.01%,
0x6d16370d523f7626b241b8040fd444dee055d20a,bsc,,0x095ea7b3,,120732.5925,4,0.01%,
0x3335733c454805df6a77f825f266e136fb4a3333,eth,,0xe1fcde8e,,53580.38266,4,0.01%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0xed178619,,97225.31118,4,0.01%,
0x69460570c93f9de5e2edbc3052bf10125f0ca22d,matic,,0xb17d0e6e,,60250.63529,4,0.01%,
0x25ab3efd52e6470681ce037cd546dc60726948d3,matic,,0xc8173c44,,119849.522,4,0.01%,
0xe43638797513ef7a6d326a95e8647d86d2f5a099,arb,,0xbb0a6fa5,,202684.238,4,0.01%,
0x4976fb03c32e5b8cfe2b6ccb31c09ba78ebaba41,eth,,0x8b95dd71,,40588.4725,4,0.01%,
0x45269f59aa76bb491d0fc4c26f468d8e1ee26b73,op,,0x3d13f874,,380672.025,4,0.01%,
0x949bed087ff0241e04e98d807de3c3dd97eaa381,base,,0xa22cb465,,150168.335,4,0.01%,
0x0e10307df6f69298642b462a7c42fed19828298c,eth,,0xe211ed5e,,150082.944,4,0.01%,
0xc9ae29bb6df1545fd14f282fc756c2cc8217ed59,matic,,0x408796e2,,46936.3175,4,0.01%,
0x7e92985a88b628393558782e35f617ac4b10c92e,eth,,0xa22cb465,,37386.685,4,0.01%,
0xfea7a6a0b346362bf88a9e4a88416b77a57d6c2a,arb,,0x095ea7b3,,3215969.653,4,0.01%,
0x14778860e937f509e651192a90589de711fb88a9,op,,0x095ea7b3,,30626.2775,4,0.01%,
0x2d30a29a8a129cd6b2d5d80074c6fc9c80b13c35,arb,,0xea80119e,,301471.448,4,0.01%,
0xaad094f6a75a14417d39f04e690fc216f080a41a,linea,,0x095ea7b3,,25749.3225,4,0.01%,
0x7868a55b638ed298370c16f83fa32b26664726ab,zksync,,0x4c674c2d,,45371.0025,4,0.01%,
0x60a7ce6565f25e7f9eeb3ea2c8961393993d0133,eth,,0x4831793d,,61991.885,4,0.01%,
0x259c1c2ed264402b5ed2f02bc7dc25a15c680c18,op,,0x095ea7b3,,762403.968,4,0.01%,
0x3caae25ee616f2c8e13c74da0813402eae3f496b,arb,,0x1c75e369,,1054636.86,4,0.01%,
0xdd90e5e87a2081dcf0391920868ebc2ffb81a1af,bsc,,0xa5977fbb,,25333.5625,4,0.01%,
0x60927b83ddd2096f38f22a8a2d84cf863402d1a1,eth,,0x095ea7b3,,283334.91,4,0.01%,
0x6e2b76966cbd9cf4cc2fa0d76d24d5241e0abc2f,zksync,,0x0502b1c5,,29481.8675,4,0.01%,
0x2b2c81e08f1af8835a78bb2a90ae924ace0ea4be,avax,,0x095ea7b3,,7594623.46,4,0.01%,
0x97eb05b8db496b12244bccf17cf377d00a99b67a,op,,0x7c1e2068,,130047.8725,4,0.01%,
0x3bf2922f4520a8ba0c2efc3d2a1539678dad5e9d,eth,,0xa22cb465,,39790.19,4,0.01%,
0xfc7599cffea9de127a9f9c748ccb451a34d2f063,eth,,0xd29b4abc,,96349.5775,4,0.01%,
0x6dd5f0038474dc29a0adc6ad34d37b0ba53e5435,eth,,0x095ea7b3,,284041.135,4,0.01%,
0x69460570c93f9de5e2edbc3052bf10125f0ca22d,base,,0xc0fd2fc1,,24780.71,4,0.01%,
0x9aed3a8896a85fe9a8cac52c9b402d092b629a30,arb,,0x7dc20382,,7129.6375,4,0.01%,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,matic,,0xa6886da9,,562907.9242,4,0.01%,
0x00000000000000adc04c56bf30ac9d3c0aaf14dc,base,,0xe7acab24,,64221.71435,4,0.01%,
0xe2dba5bd02536b96683524a6975c9089a6ff5953,base,,0x095ea7b3,,10708.845,4,0.01%,
0x4d88434edc8b7ffe215ec598c2290cdc6f58d12d,zksync,,0xf41766d8,,7599945.03,4,0.01%,
0x9e9fbde7c7a83c43913bddc8779158f1368f0413,eth,,0xa22cb465,,136198.445,4,0.01%,
0xa238dd80c259a72e81d7e4664a9801593f98d1c5,base,,0xa415bcad,,71112.1775,4,0.01%,
0xde1e598b81620773454588b85d6b5d4eec32573e,linea,,0xbe1eace7,,68240.7425,4,0.01%,
0xf9cfb8a62f50e10adde5aa888b44cf01c5957055,base,,0xa80a1edd,,51576.035,4,0.01%,
0x23aa05a271debffaa3d75739af5581f744b326e4,base,,0x26c858a4,,24354.1218,4,0.01%,
0x2f1c1492f6057808c3fd16eef67e0237fbaebf4b,base,,0xc00007b0,,428297.5275,4,0.01%,
0xa1e417c09211b9ec12ea25f97429d0772749bbf2,arb,,0x45368181,,5352.9325,4,0.01%,
0x73d7c860998ca3c01ce8c808f5577d94d545d1b4,eth,,0x095ea7b3,,72852.43,4,0.01%,
0x9e629d779be89783263d4c4a765c38eb3f18671c,eth,,0xa22cb465,,352258.095,4,0.01%,
0x75c143460f6e3e22f439dff947e25c9ccb72d2e8,arb,,0x4641257d,,86930.89,4,0.01%,
0xc534bb3640a66faf5eae8699fece511e1c331cad,base,,0xa2290d35,,24251.7675,4,0.01%,
0x1195cf65f83b3a5768f3c496d3a05ad6412c64b7,op,,0x0bdd6875,,29041.70962,4,0.01%,
0xdff4cd6d5c257f40d6d182a072fc08242c55c77a,eth,,0x095ea7b3,,52881.1775,4,0.01%,
0x1b829b926a14634d36625e60165c0770c09d02b2,eth,,0xa22cb465,,22807.085,4,0.01%,
0xaa5c2648b06348f2a5f67f40158fe321066b8dca,op,,0x434dcfba,,22950.3125,4,0.01%,
0x4752ba5dbc23f44d87826276bf6fd6b1c372ad24,base,,0x7ff36ab5,,256177.765,4,0.01%,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0xc3540448,,235447.23,4,0.01%,
0x026224a2940bfe258d0dbe947919b62fe321f042,eth,,0xa22cb465,,236727.8675,4,0.01%,
0x5d81ce189bf5267e70fb555916ffbc3d4c7b2245,eth,,0x8d21e95d,,30192.8653,4,0.01%,
0xc17374e2c8febabf509f2671f5fb8aaac3236031,eth,,0x1d02f109,,126958.983,4,0.01%,
0xc5db68f30d21cbe0c9eac7be5ea83468d69297e6,zksync,,0xdb006a75,,25836.6625,4,0.01%,
0x5cc0189652ee881526ed3b8053b21c44e99010b9,arb,,0xb1c76d29,,2901140.93,4,0.01%,
0x93e6407554b2f02640ab806cd57bd83e848ec65d,base,,0x095ea7b3,,16867.57,4,0.01%,
0x1bb9b64927e0c5e207c9db4093b3738eef5d8447,eth,,0xa9059cbb,,872753.153,4,0.01%,
0xed17e645aa1aab0851a0d61b6dcadcaf2177d066,matic,,0x095ea7b3,,22184.2575,4,0.01%,
0x67de8310f082cc3e7fffdd4e13d39312860c2aaa,arb,,0xaf9c7ad0,,119328.805,4,0.01%,
0x062e691c2054de82f28008a8ccc6d7a1c8ce060d,eth,,0xa22cb465,,44495.305,4,0.01%,
0x47fbe95e981c0df9737b6971b451fb15fdc989d9,base,,0x5b7d7482,,30355.9075,4,0.01%,
0x72c590349535ad52e6953744cb2a36b409542719,eth,,0x5f548614,,10236743.1,4,0.01%,
0x93e11be33b25d562635558348da0dd5f74d8377b,arb,,0x640ee4b5,,125070.6933,4,0.01%,
0xbfb4b5616044eded03e5b1ad75141f0d9cb1499b,zksync,,0x095ea7b3,,6285.075,4,0.01%,
0x8dba1f564458dd46283ca3a4cdf6ca019963ab42,eth,,0xa694fc3a,,31760.2575,4,0.01%,
0x8c81b4c816d66d36c4bf348bdec01dbcbc70e987,base,,0x095ea7b3,,30763.1902,4,0.01%,
0x76ba3ec5f5adbf1c58c91e86502232317eea72de,arb,,0x2e1a7d4d,,987112.065,4,0.01%,
0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,eth,,0x38ed1739,,14131.29804,4,0.01%,
0x4104b135dbc9609fc1a9490e61369036497660c8,eth,,0x095ea7b3,,540367.155,4,0.01%,
0x678aa4bf4e210cf2166753e054d5b7c31cc7fa86,linea,,0x5ae401dc,,78151.64556,4,0.01%,
0xf2a541b200ce09591fce7f9b7ec4a2c12ffc3824,op,,0x579b3118,,471379.973,4,0.01%,
0x6fd31533621452aac187c9cbdfdfb6ef50d28149,base,,0x095ea7b3,,37709.215,4,0.01%,
0x9a38dec0590abc8c883d72e52391090e948ddf12,eth,,0xa22cb465,,9404.075,4,0.01%,
0x8d5b1b160d33ce8b6cafe2674a81916d33c6ff0b,base,,0xe5585666,,19742.225,4,0.01%,
0x396c95abe154b3b2ed204cf45c8726aa7ad47a4d,eth,,0x095ea7b3,,30769.5575,4,0.01%,
0x4993e9d7c2c76760ac1cbd1674d44152a59daaed,arb,,0x095ea7b3,,30723.5075,4,0.01%,
0x6685fcfce05e7502bf9f0aa03b36025b09374726,eth,,0x095ea7b3,,8015505.96,4,0.01%,
0xe6fab3f0c7199b0d34d7fbe83394fc0e0d06e99d,arb,,0xe1e01bf3,,34698.2128,4,0.01%,
0x9dc60032c20c1c10861c954119c362c573477f93,base,,0x33a8433a,,8684.285,4,0.01%,
0x8901cb2e82cc95c01e42206f8d1f417fe53e7af0,base,,0x095ea7b3,,3336361.16,4,0.01%,
0xf7e75ff4bb0185b3f0a115466c0fbe5880f71290,base,,0x56adf5f4,,6163.4875,4,0.01%,
0x4b0f1812e5df2a09796481ff14017e6005508003,bsc,,0x095ea7b3,,127623.605,4,0.01%,
0xc92df682a8dc28717c92d7b5832376e6ac15a90d,bsc,,0xf75e0384,,46204.505,4,0.01%,
0x4c6e2c495b974b8d4220e370f23c7e0e1da9b644,eth,,0x095ea7b3,,9285.5825,4,0.01%,
0x1bdaf9ddd7658d8049391971d1fd48c0484f66ec,bsc,,0x095ea7b3,,118533.968,4,0.01%,
0xca24cf44c863f7709b7ea0c08ff88b994063684b,arb,,0xa8f3b7b0,,55242.1475,4,0.01%,
0x36cb65c1967a0fb0eee11569c51c2f2aa1ca6f6d,eth,,0x2fbab966,,10507508.8,4,0.01%,
0x6cd20be8914a9be48f2a35e56354490b80522856,linea,,0x1249c58b,,25414.07,4,0.01%,
0xd97ebdd4a104e8336760c6350930a96a9a659a66,arb,,0xd13aafea,,74030.1675,4,0.01%,
0x40d9b8417e6e1dcd358f04e3328bced061018a82,eth,,0x032d2276,,3041188.85,4,0.01%,
0x7d12aeb5d96d221071d176980d23c213d88d9998,base,,0x095ea7b3,,158531.9775,4,0.01%,
0xe43ca1dee3f0fc1e2df73a0745674545f11a59f5,eth,,0x2646478b,,375616.833,4,0.01%,
0x88de50b233052e4fb783d4f6db78cc34fea3e9fc,avax,,0x83bd37f9,,166924.6375,4,0.01%,
0x2e9d63788249371f1dfc918a52f8d799f4a38c94,eth,,0x095ea7b3,,212817.945,4,0.01%,
0xb8901acb165ed027e32754e0ffe830802919727f,eth,,0xdeace8f5,,756041.66,4,0.01%,
0x6f7353b59476dbd1de23d7113be7a7fbe6f343e5,arb,,0x39509351,,214755.633,4,0.01%,
0x111111125421ca6dc452d289314280a0f8842a65,op,,0x83800a8e,,61373.32933,4,0.01%,
0xde715330043799d7a80249660d1e6b61eb3713b3,eth,,0x095ea7b3,,2978757.523,4,0.01%,
0xd22363e3762ca7339569f3d33eade20127d5f98c,op,,0x095ea7b3,,32554.8225,4,0.01%,
0x9f52c8ecbee10e00d9faaac5ee9ba0ff6550f511,eth,,0x095ea7b3,,237552.023,4,0.01%,
0xca10e8825fa9f1db0651cd48a9097997dbf7615d,bsc,,0xfd594a08,,28957.385,4,0.01%,
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,eth,,0x095ea7b3,,207765.973,4,0.01%,
0x7ec9e91ef5c40dca62c6812a1049375e6f6fc2be,eth,,0xe0e716c4,,13841.1825,4,0.01%,
0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,op,,0x5f575529,,48798.493,4,0.01%,
0xbb0a794521aea46befbd6aacd330c01ab0e3b148,eth,,0x1feed31f,,41736.1625,4,0.01%,
0x00e1724885473b63bce08a9f0a52f35b0979e35a,op,,0x095ea7b3,,616233.8386,4,0.01%,
0xd72e6d13be71a6d8cfd3508f6c262744cf4cfb2b,arb,,0x095ea7b3,,67423.8575,4,0.01%,
0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,eth,,0x095ea7b3,,2563788.878,4,0.01%,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,matic,,0x2298207a,,160566.543,4,0.01%,
0x60e254e35dd712394b3aba7a1d19114732e143dd,eth,,0x095ea7b3,,115017.443,4,0.01%,
0x63097e97ba51b64547cf1f4ba154495d7af74582,arb,,0x095ea7b3,,392125.595,4,0.01%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0x83f31917,,102761.56,4,0.01%,
0x6685fcfce05e7502bf9f0aa03b36025b09374726,eth,,0xb72df5de,,8015175.92,4,0.01%,
0xbfe47d6d4090940d1c7a0066b63d23875e3e2ac5,eth,,0xa22cb465,,65969.03,4,0.01%,
0x8419f704cd6520e2c3ef477ef9bfa3159ea1aca7,eth,,0x47153f82,,47611.1489,4,0.01%,
0xd511c5bedaff22390c6da217d33186a67e111213,zksync,,0x629374ab,,34413.1675,4,0.01%,
0x44971abf0251958492fee97da3e5c5ada88b9185,eth,,0x095ea7b3,,63757.44022,4,0.01%,
0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,eth,,0xa9059cbb,,966746.578,4,0.01%,
0x6100dd79fcaa88420750dcee3f735d168abcb771,eth,,0x095ea7b3,,188440.6553,4,0.01%,
0xf6d1b85af155229acd7b523601148585a1ff67c6,matic,,0x33123926,,6923.41781,4,0.01%,
0xd40230d5e3a6c12bc73ce80b42be4e106460bbdb,eth,,0xa22cb465,,56911.4525,4,0.01%,
0x7590c1aa03b6ac395e62b2a8b382272e4e1e823d,op,,0xdc707bf1,,199071.215,4,0.01%,
0xd5a597d6e7ddf373a92c8f477daaa673b0902f48,avax,,0xc2288147,,228699.049,4,0.01%,
0xc91aaacc5adb9763ceb57488cc9ebe52c76a2b05,zksync,,0xc002c4d6,,43933.79,4,0.01%,
0xddaecf4b02a3e45b96fc2d7339c997e072b0d034,arb,,0x4178ec28,,214755.633,4,0.01%,
0x470c8950c0c3aa4b09654bc73b004615119a44b5,eth,,0x095ea7b3,,21368.555,4,0.01%,
0xddc80e37f560f4da5e7039ae60501c7074ab44cd,base,,0x441a3e70,,54028.835,4,0.01%,
0x254eaede62ad856ff892379a1a547213a355afdb,arb,,0x91d52567,,124743.3525,4,0.01%,
0xadde7028e7ec226777e5dea5d53f6457c21ec7d6,zksync,,0x00000183,,32072.585,4,0.01%,
0x83fc503345dcde6197b2bd8eaa82ccb4b737be40,base,,0x2e1a7d4d,,128116.03,4,0.01%,
0xc5990790f28aec6c5bda469cf7052b996c36ba7f,eth,,0xa22cb465,,40876.735,4,0.01%,
0x3aab2285ddcddad8edf438c1bab47e1a9d05a9b4,linea,,0x095ea7b3,,7596854.51,4,0.01%,
0x19330d10d9cc8751218eaf51e8885d058642e08a,arb,,0x6fd3504e,,147940.918,4,0.01%,
0x5f32abeebd3c2fac1e7459a27e1ae9f1c16cccca,matic,,0x095ea7b3,,42310.66,4,0.01%,
0x19c921e19fb2ebb479dfccc80eb33745c9ee9ca1,arb,,0x6eeb299e,,36343.5625,4,0.01%,
0xbfc36408c42c028a7fb784962bb64a93e7387fe4,eth,,0x095ea7b3,,55469.1775,4,0.01%,
0x5de869e3e62b0fb2c15573246ba3bb3fd97a2275,eth,,0x095ea7b3,,15226.73684,4,0.01%,
0xc9316435aef3762f25d2d0a31ec95fe4e6798085,arb,,0xdc7fd8fe,,72199.58167,4,0.01%,
0x931f3a41078725e85c8fc0bf8204f277d3ccbd11,base,,0x45368181,,42256.015,4,0.01%,
0xf250bf5953b601e42e93226f7a9e4e8b9e7435af,bsc,,0x095ea7b3,,19958.785,4,0.01%,
0x38e3c4b74c00c181537aca0863d31e156cba02e2,base,,0x9940686e,,337683.2225,4,0.01%,
0x3b72616376652cc82f17dd7a9b58f71cdb3b98b0,arb,,0x2ab3384b,,146356.69,4,0.01%,
0xee7c3d2ff9ef8dbf3e66704a156d3ee9700cf72e,op,,0x095ea7b3,,220133.055,4,0.01%,
0x54ab34ab3c723bd2674c7082aa6ffcdfd3a5bedc,zksync,,0x236300dc,,217988.565,4,0.01%,
0xe8b6395d223c9d3d85e162f2cb2023bc9088a908,matic,,0xcef0ff60,,12663.7553,4,0.01%,
0x15ac90165f8b45a80534228bdcb124a011f62fee,base,,0x095ea7b3,,117659.105,4,0.01%,
0x0000000000000068f116a894984e2db1123eb395,eth,,0xfd9f1e10,,28586.15312,4,0.01%,
0x3d9907f9a368ad0a51be60f7da3b97cf940982d8,arb,,0xa9059cbb,,89112.7425,4,0.01%,
0x38e382f74dfb84608f3c1f10187f6bef5951de93,eth,,0xa9059cbb,,174471.103,4,0.01%,
0xa86fe32da288f169c2ee449b585dcb0317b631e1,arb,,0x1ea26df4,,154074.9,4,0.01%,
0x9ae380f0272e2162340a5bb646c354271c0f5cfc,eth,,0x095ea7b3,,126428.135,4,0.01%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,avax,,0xed178619,,97225.31118,4,0.01%,
0xbbeb516fb02a01611cbbe0453fe3c580d7281011,zksync,,0x095ea7b3,,32098.225,4,0.01%,
0x68313f1a6a60d05dd767811643406339e8e8d034,arb,,0x65fc3873,,147833.03,4,0.01%,
0xf19308f923582a6f7c465e5ce7a9dc1bec6665b1,eth,,0x095ea7b3,,157422.565,4,0.01%,
0x43e8809ea748eff3204ee01f08872f063e44065f,linea,,0x095ea7b3,,7611789.63,4,0.01%,
0x8cdbd7010bd197848e95c1fd7f6e870aac9b0d3c,eth,,0xa22cb465,,57966.5775,4,0.01%,
0x12625af4248e8137c6c58aed6ee804f8854669a6,arb,,0x317fb7b8,,40514.7425,4,0.01%,
0xeb466342c4d449bc9f53a865d5cb90586f405215,base,,0x095ea7b3,,41128.1563,4,0.01%,
0x6602e9319f2c5ec0ba31ffcdc4301d7ef03b709e,eth,,0x095ea7b3,,79368.7875,4,0.01%,
0x60359a0dd148b18d5cf1ddf8aa1916221ed0cbcd,base,,0x095ea7b3,,414660.34,4,0.01%,
0xab085eef69a56491a6bb14a75e8cb39d219b723a,eth,,0xa22cb465,,81927.45,4,0.01%,
0x04068da6c83afcfa0e13ba15a6696662335d5b75,ftm,,0x095ea7b3,,324869.108,4,0.01%,
0x23daf34e2b9af02a74dc19cb52af727b19403874,eth,,0xfa15b91b,,51459.46,4,0.01%,
0xe0b0af14d5eecc2a7d7d723208593379e349a25c,eth,,0x095ea7b3,,53705.1125,4,0.01%,
0xf029ed11ba7642db2068e0d3d9b9d07cedd9aa42,base,,0x33939871,,374864.583,4,0.01%,
0x9ba021b0a9b958b5e75ce9f6dff97c7ee52cb3e6,eth,,0x095ea7b3,,191918.458,4,0.01%,
0x0ec68c5b10f21effb74f2a5c61dfe6b08c0db6cb,eth,,0x3dca9c41,,3007460.188,4,0.01%,
0x539bde0d7dbd336b79148aa742883198bbf60342,arb,,0xa9059cbb,,21350.14,4,0.01%,
0xcb0620b181140e57d1c0d8b724cde623ca963c8c,bsc,,0xa415bcad,,53318.0375,4,0.01%,
0xa88b82af76ecf08cf652846d10857eaeeca40c97,eth,,0xa22cb465,,50948.86,4,0.01%,
0xaa277cb7914b7e5514946da92cb9de332ce610ef,arb,,0xfc6f7865,,320985.095,4,0.01%,
0x8e0b8c8bb9db49a46697f3a5bb8a308e744821d2,arb,,0x095ea7b3,,271630.355,4,0.01%,
0x1a1ec25dc08e98e5e93f1104b5e5cdd298707d31,avax,,0x5f575529,,22996.8992,4,0.01%,
0xa178a73f6e215531047d3486f8edc68d14548f6b,eth,,0xa22cb465,,38929.895,4,0.01%,
0x6c7fd91b7b9bcf2959c3b364a7f3e846f2bb4e7d,avax,,0xba8b4a85,,113610.705,4,0.01%,
0xa7995f71aa11525db02fc2473c37dee5dbf55107,eth,,0xac9650d8,,13052484.8,4,0.01%,
0xdc7fa98ea7ac176515fa6dbc9f9491188fe8dd04,arb,,0xf12aa09a,,198954.18,4,0.01%,
0x89ca325bd05f851b2b91b3e9fb2d15a59d3d82c6,base,,0x095ea7b3,,145403.125,4,0.01%,
0x1761b56d88557130d305498940baf04f60c7ebf7,arb,,0xd2f57b52,,22021.685,4,0.01%,
0x42069d11a2cc72388a2e06210921e839cfbd3280,eth,,0x095ea7b3,,109707.9217,4,0.01%,
0x7dac480d20f322d2ef108a59a465ccb5749371c4,matic,,0xa0712d68,,2400658.629,4,0.01%,
0xbe51d38547992293c89cc589105784ab60b004a9,bsc,,0xe56461ad,,7362.4875,4,0.01%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,op,,0xae0b91e5,,93324.36448,4,0.01%,
0x86bb63148d17d445ed5398ef26aa05bf76dd5b59,op,,0x76a9099a,,19538.7275,4,0.01%,
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,eth,,0x573ade81,,2846795.43,4,0.01%,
0xa2a5c549a454a1631ff226e0cf8dc4af03a61a75,base,,0x2e7ba6ef,,14091.24333,3,0.01%,
0x9a202c932453fb3d04003979b121e80e5a14ee7b,base,,0xc00007b0,,4181997.617,3,0.01%,
0x6f4c95e6853d986e99417df2f900d130ee426756,eth,,0xd96a094a,,135407.7333,3,0.01%,
0xa5e38d098b54c00f10e32e51647086232a9a0afd,eth,,0x97ffc7ae,,148666.41,3,0.01%,
0xbee5c10cf6e4f68f831e11c1d9e59b43560b3642,arb,,0xf91b3f72,,262197.2467,3,0.01%,
0xa6b71e26c5e0845f74c812102ca7114b6a896ab2,arb,,0x1688f0b9,,45566.78067,3,0.01%,
0xdfa46478f9e5ea86d57387849598dbfb2e964b02,op,,0x095ea7b3,,4875818.41,3,0.01%,
0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,eth,,0x095ea7b3,,397047.7067,3,0.01%,
0x77f15a6ce7315588cec34c057aa96a1e8ebbc80e,arb,,0x0569bc78,,48394.02,3,0.01%,
0x0e22b5f3e11944578b37ed04f5312dfc246f443c,base,,0x715488b0,,196266.18,3,0.01%,
0x16613524e02ad97edfef371bc883f2f5d6c480a5,base,,0xe0c11f9a,,3884953.86,3,0.01%,
0xe99ead648fb2893d1cfa4e8fe8b67b35572d2581,arb,,0x1c4b774b,,153319.01,3,0.01%,
0x52e75d318cfb31f9a2edfa2dfee26b161255b233,bsc,,0xfe359a0d,,173946.7371,3,0.01%,
0xe8fae7ced81341b459832a0ee3148ac608a34f64,arb,,0xa22cb465,,7274.293333,3,0.01%,
0x14fee680690900ba0cccfc76ad70fd1b95d10e16,eth,,0x095ea7b3,,56251.53667,3,0.01%,
0x62b9c7356a2dc64a1969e19c23e4f579f9810aa7,eth,,0x095ea7b3,,146036.8667,3,0.01%,
0x24d73bca2bd9c3a61e99dfc7cb86d3c379ebded7,eth,,0x095ea7b3,,80092.20333,3,0.01%,
0x588fee15580e5cf2f1419a35be484681edf811ad,base,,0x23b258bd,,17843.93667,3,0.01%,
0x656d48d3f337c6b3cd2ed8471b135ff54b1f96ad,base,,0x095ea7b3,,778364.62,3,0.01%,
0x86355f02119bdbc28ed6a4d5e0ca327ca7730fff,eth,,0xdda16a10,,2487501.57,3,0.01%,
0xa6a147946facac9e0b99824870b36088764f969f,arb,,0x77df45d5,,189411.9033,3,0.01%,
0x0e22b5f3e11944578b37ed04f5312dfc246f443c,base,,0x0f6f3564,,197795.8367,3,0.01%,
0x4b1d0b9f081468d780ca1d5d79132b64301085d1,eth,,0x095ea7b3,,35981.14363,3,0.01%,
0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,arb,,0x095ea7b3,,17539.32,3,0.01%,
0x581a7921c006a3a2e93bcca72abd87e50d049cd7,arb,,0xb6b55f25,,30227.84667,3,0.01%,
0xca7ca7bcc765f77339be2d648ba53ce9c8a262bd,eth,,0xa22cb465,,6531.213333,3,0.01%,
0x5be754ad77766089c4284d914f0cc37e8e3f669a,arb,,0xa694fc3a,,4049534.17,3,0.01%,
0xca10e8825fa9f1db0651cd48a9097997dbf7615d,op,,0xfd594a08,,28957.385,3,0.01%,
0x6c31035d62541ceba2ac587ea09891d1645d6d07,zksync,,0x18a13086,,29676.61667,3,0.01%,
0xc90e88d30b99442b6994915f3b146ce3d55982d9,base,,0x095ea7b3,,116854.0533,3,0.01%,
0x00282fd551d03dc033256c4bf119532e8c735d8a,eth,,0x095ea7b3,,170360.6858,3,0.01%,
0x72c590349535ad52e6953744cb2a36b409542719,eth,,0xc5a62a99,,13590728.22,3,0.01%,
0xac3e018457b222d93114458476f3e3416abbe38f,eth,,0xba087652,,17358324.1,3,0.01%,
0xe010ec500720be9ef3f82129e7ed2ee1fb7955f2,eth,,0x095ea7b3,,168807.2833,3,0.01%,
0x2ad0a7a66e97ae99bc7f7749e753b6e1fed45fbf,eth,,0xa0712d68,,19408.70333,3,0.01%,
0xa61f74247455a40b01b0559ff6274441fafa22a3,arb,,0x095ea7b3,,257893.08,3,0.01%,
0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,eth,,0x095ea7b3,,33674.86,3,0.01%,
0x31429d1856ad1377a8a0079410b297e1a9e214c2,eth,,0x095ea7b3,,4207255.237,3,0.01%,
0xa1da3c287741b576dfcd3adb354eeab2932595ca,eth,,0x095ea7b3,,209371.9333,3,0.01%,
0x155f0dd04424939368972f4e1838687d6a831151,arb,,0x095ea7b3,,29730.22333,3,0.01%,
0x23581767a106ae21c074b2276d25e5c3e136a68b,eth,,0xa22cb465,,144662.3933,3,0.01%,
0x76c48576822cd955c320f5d5a163e738dbfecc01,base,,0xb6b55f25,,398711.4933,3,0.01%,
