contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,absolute_executions,%,cum %
0xafa37dfc7ba1eb85f266f079bbb53030f5927d7e,arb,,0x095ea7b3,,181069.191,6,0.00%,
0xcc650b486f723c924370656b509a82bd69526739,bsc,,0x474cf53d,,8134.71342,6,0.00%,
0x231a6bd8eb88cfa42776b7ac575cecaf82bf1e21,eth,,0xa9059cbb,,24393.0389,6,0.00%,
0xc143bbfcdbdbed6d454803804752a064a622c1f3,eth,,0x23b872dd,,41684.2814,6,0.00%,
0xd9a442856c234a39a81a089c06451ebaa4306a72,eth,,0xa9059cbb,,41295.7936,6,0.00%,
0x000000000060c4ca14cfc4325359062ace33fe3d,eth,,0xe8f9f1dc,,78107.3201,6,0.00%,
0xd23ac27148af6a2f339bd82d0e3cff380b5093de,eth,,0x095ea7b3,,205328.592,6,0.00%,
0x35ec5f1ae635f5483331f54088ecec816ea78fb1,arb,,0xd0e30db0,,34685.0588,6,0.00%,
0xf091867ec603a6628ed83d274e835539d82e9cc8,eth,,0x095ea7b3,,108273.059,6,0.00%,
0xd67234624ca82fa82a2a3010e42c165e9b1b7502,avax,,0x095ea7b3,,60565.91,6,0.00%,
0x15ebaad8717a6b71116ffaf1e0fd4a3b4de0f96c,base,,0x1249c58b,,2089.9876,6,0.00%,
0x327dd3208f0bcf590a66110acb6e5e6941a4efa0,bsc,,0xbc651188,,217314.688,6,0.00%,
0x5b6bf0c7f989de824677cfbd507d9635965e9cd3,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x63e140f24d7b322340e819b0fc7c45a67b1528fa,arb,,0x095ea7b3,,347588.692,6,0.00%,
0xfe96719aa7ba8fab02e9d3123c0c40c23945557c,matic,,0x64617461,,2768.03299,6,0.00%,
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0xc5a5ebda,,114664.724,6,0.00%,
0x7e7a0e201fd38d3adaa9523da6c109a07118c96a,avax,,0xc2288147,,534856.664,6,0.00%,
0xbb9fd9fa4863c03c574007ff3370787b9ce65ff6,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xae56177e405929c95e5d4b04c0c87e428cb6432b,arb,,0x6cc5a6ff,,108509.028,6,0.00%,
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xfa68fb4628dff1028cfec22b4162fccd0d45efb6,matic,,0x23b872dd,,41295.7936,6,0.00%,
0xafd9ca51c6b2caa89dfcffdaad54476d43e04e1c,arb,,0x095ea7b3,,129149.603,6,0.00%,
0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,eth,,0x9e2c8a5b,,56258.0274,6,0.00%,
0x94e9eb8b5ab9fd6b9ea3169d55ffade62a01702e,eth,,0x095ea7b3,,118914.281,6,0.00%,
0x382edfe4c6168858c81893fe00fcb7b68914d929,eth,,0x095ea7b3,,100231.295,6,0.00%,
0xc3c7d422809852031b44ab29eec9f1eff2a58756,matic,,0x23b872dd,,41295.7936,6,0.00%,
0xd56734d7f9979dd94fae3d67c7e928234e71cd4c,arb,,0x81b4e8b4,,142503.776,6,0.00%,
0xd1169e5349d1cb9941f3dcba135c8a4b9eacfdde,eth,,0x23b872dd,,41684.2814,6,0.00%,
0xa0246c9032bc3a600820415ae600c6388619a14d,eth,,0xa9059cbb,,3912101.67,6,0.00%,
0xb259fcf928e58e39d381704d3cae9b8e969814a0,eth,,0x095ea7b3,,96980.916,6,0.00%,
0xe99ead648fb2893d1cfa4e8fe8b67b35572d2581,arb,,0x686f2c90,,1381463.98,6,0.00%,
0xd564c25b760cb278a55bdd98831f4ff4b6c97b38,eth,,0xa22cb465,,65086.4671,6,0.00%,
0x030786336bc7833d4325404a25fe451e4fde9807,arb,,0xe6f1daf2,,10687816.5,6,0.00%,
0xf2458bd228d8a39b64bd3b9f84890e957cac3bbc,eth,,0xb121556f,,271785.549,6,0.00%,
0x9040e41ef5e8b281535a96d9a48acb8cfabd9a48,eth,,0xc2a672e0,,144456.103,6,0.00%,
0xaaa78e8c4241990b4ce159e105da08129345946a,avax,,0xac9650d8,,450957.431,6,0.00%,
0x86cc280d0bac0bd4ea38ba7d31e895aa20cceb4b,eth,,0x42842e0e,,24666.0254,6,0.00%,
0x234f534d322df1a8a236a2f952d6657bf800f1fa,arb,,0x095ea7b3,,142383.482,6,0.00%,
0xdf10ff40755ddbc17fa43ee425a41be3dd244f9c,arb,,0xa22cb465,,89131.6257,6,0.00%,
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0x9981509f,,44340.1965,6,0.00%,
0x37aa84e2b62a18894610227acb4d3c77346d9c27,arb,,0x33639ace,,8672475.63,6,0.00%,
0x86355f02119bdbc28ed6a4d5e0ca327ca7730fff,arb,,0xa8198c00,,62631.9578,6,0.00%,
0x48758b4aee6f6752830fa86dedc7ce919ea97155,bsc,,0x4e71d92d,,5665.6704,6,0.00%,
0x0a88bc5c32b684d467b43c06d9e0899efeaf59df,linea,,0x64617461,,19047.7409,6,0.00%,
0x80a0974d484bc86000c78613984a3d7f9834b5c5,arb,,0x9dbb844d,,129678.095,6,0.00%,
0x477bc8d23c634c154061869478bce96be6045d12,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x5d56b6581d2e7e7574adce2dc593f499a53d7505,eth,,0x095ea7b3,,28173.1825,6,0.00%,
0x3a53269cae3281155e51d06ffe14fde8dc3662f7,bsc,,0xa5902fac,,152764.495,6,0.00%,
0xba386a4ca26b85fd057ab1ef86e3dc7bdeb5ce70,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xb2c7f411aa425d3fce42751e576a01b1ff150385,op,,0x434dcfba,,4399353.5,6,0.00%,
0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x15f74458ae0bfdaa1a96ca1aa779d715cc1eefe4,eth,,0x095ea7b3,,12213932.4,6,0.00%,
0x7d26f09d4e2d032efa0729fc31a4c2db8a2394b1,bsc,,0x2aac3cac,,835603.59,6,0.00%,
0x491604c0fdf08347dd1fa4ee062a822a5dd06b5d,eth,,0x095ea7b3,,98242.0576,6,0.00%,
0x49b1892421cfca971fcbaadcf176ef0a8733b34a,arb,,0xfb4d364c,,0,6,0.00%,
0x470c8950c0c3aa4b09654bc73b004615119a44b5,eth,,0x095ea7b3,,38733.2074,6,0.00%,
0xd4ae6eca985340dd434d38f470accce4dc78d109,bsc,,0xf41766d8,,217314.688,6,0.00%,
0x0cbd6fadcf8096cc9a43d90b45f65826102e3ece,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0xb17548c7b510427baac4e267bea62e800b247173,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x0851ad1bf43d3a61226af3e38d012e986c5d5c2a,arb,,0xa22cb465,,36805.0544,6,0.00%,
0xa562803aa6fc35c3f3ab2d42b4281fe462dfb620,arb,,0x42842e0e,,62573.5618,6,0.00%,
0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,eth,,0xa9059cbb,,41295.7936,6,0.00%,
0xcb0a4177e0a60247c0ad18be87f8edff6dd30283,arb,,0xeea0d7b2,,53820.4845,6,0.00%,
0x9ca98c8b217c3b45074834908555d36af2ac6449,eth,,0x095ea7b3,,187666.286,6,0.00%,
0x1b2751328f41d1a0b91f3710edcd33e996591b72,arb,,0xa22cb465,,5353662.76,6,0.00%,
0x37a56cdcd83dce2868f721de58cb3830c44c6303,bsc,,0x095ea7b3,,15835.2947,6,0.00%,
0xfc91f727333fbb224a6c78839463b0f372ece7d0,bsc,,0x64617461,,11702.3041,6,0.00%,
0x09986b4e255b3c548041a30a2ee312fe176731c2,arb,,0x2c452098,,6841.97771,6,0.00%,
0x74ccbe53f77b08632ce0cb91d3a545bf6b8e0979,op,,0x095ea7b3,,748157.866,6,0.00%,
0xc9d8f15803c645e98b17710a0b6593f097064bef,eth,,0xa22cb465,,36633.9759,6,0.00%,
0xa8b919680258d369114910511cc87595aec0be6d,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x3a23f943181408eac424116af7b7790c94cb97a5,matic,,0x0000018d,,91557.2709,6,0.00%,
0x8248270620aa532e4d64316017be5e873e37cc09,eth,,0x095ea7b3,,304885.664,6,0.00%,
0x5de8ab7e27f6e7a1fff3e5b337584aa43961beef,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x6fc79ddd0379fd11d67dd73056465e822b843d13,eth,,0xd88a0d43,,26467.4892,6,0.00%,
0x083f1b2242fae0ab52b0c521dd489139f0dfecaf,eth,,0x1d02f109,,334474.615,6,0.00%,
0x0dd5a35fe4cd65fe7928c7b923902b43d6ea29e7,eth,,0x0a7636ac,,6130.49815,6,0.00%,
0xb0903ab70a7467ee5756074b31ac88aebb8fb777,eth,,0x6e553f65,,25932983,6,0.00%,
0xa6916545a56f75acd43fb6a1527a73a41d2b4081,eth,,0x23b872dd,,41684.2814,6,0.00%,
0x83f20f44975d03b1b09e64809b757c47f942beea,eth,,0x095ea7b3,,6888920.83,6,0.00%,
0xe238ecb42c424e877652ad82d8a939183a04c35f,matic,,0x095ea7b3,,29304.4034,6,0.00%,
0x5954ab967bc958940b7eb73ee84797dc8a2afbb9,eth,,0x7f60d338,,146426.945,6,0.00%,
0xff836a5821e69066c87e268bc51b849fab94240c,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x1863736c768f232189f95428b5ed9a51b0eccae5,arb,,0xf3fef3a3,,129073.972,6,0.00%,
0xcc5382fe1ecadbf18629c87b9c89a27b438889d4,arb,,0xc2b79e98,,65148.5383,6,0.00%,
0x20b5e8a1c5a66da0bf4ec8392efbc6053969bb42,eth,,0x1feed31f,,158184.26,6,0.00%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0x8bf6ef99,,80206.4622,6,0.00%,
0x7a5d193fe4ed9098f7eadc99797087c96b002907,arb,,0x095ea7b3,,38185.812,6,0.00%,
0x000000000022d473030f116ddee9f6b43ac78ba3,op,,0x0d58b1db,,41295.7936,6,0.00%,
0x186ef81fd8e77eec8bffc3039e7ec41d5fc0b457,eth,,0x095ea7b3,,210348.717,6,0.00%,
0x1fde0d2f44539789256d94d1784a86bf77d66dd0,eth,,0x441a3e70,,124910.425,6,0.00%,
0xaae0c3856e665ff9b3e2872b6d75939d810b7e40,arb,,0x095ea7b3,,458532.467,6,0.00%,
0xefe6fed53390133ec083ff6eee806b9e60d17ca5,arb,,0xd06cad42,,0,6,0.00%,
0x1c7a460413dd4e964f96d8dfc56e7223ce88cd85,base,,0x095ea7b3,,3575742.23,6,0.00%,
0x595787ffbc575619f1e22f9f0e4cd069e93d228c,eth,,0x23b872dd,,41684.2814,6,0.00%,
0x1bacc2205312534375c8d1801c27d28370656cff,arb,,0x76a9099a,,12244.8573,6,0.00%,
0xd359bc471554504f683fbd4f6e36848612349ddf,eth,,0xc2288147,,398724.408,6,0.00%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,arb,,0xae0b91e5,,313705.19,6,0.00%,
0xcafcd85d8ca7ad1e1c6f82f651fa15e33aefd07b,arb,,0x095ea7b3,,8645.53318,6,0.00%,
0x1c1fb35334290b5ff1bf7b4c09130885b10fc0f4,eth,,0xbad55ca1,,3751780.71,6,0.00%,
0xd98438889ae7364c7e2a3540547fad042fb24642,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x6733f0283711f225a447e759d859a70b0c0fd2bc,eth,,0x2e17de78,,400339.846,6,0.00%,
0x1cc128a5d977b3ba7d598f01db20a2116f59ef68,arb,,0x095ea7b3,,49200.8739,6,0.00%,
0xe2e9b071452011bc20fbdcf302ad9692417cb12c,eth,,0x65794a68,,25072.9105,6,0.00%,
0x49ba7a75c371539517bb2e2de4d72698a520a29e,bsc,,0xffd8121b,,9683.512,6,0.00%,
0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,eth,,0x38ed1739,,50912.3102,6,0.00%,
0x1630df1704a67c9d6f26ee4a7dcf506c369d9fa8,arb,,0x90605e85,,62573.5618,6,0.00%,
0x256fb830945141f7927785c06b65dabc3744213c,eth,,0x095ea7b3,,41525.4985,6,0.00%,
0x36b73d268a441164ea0e4e5560a579573a475ebf,eth,,0xa22cb465,,17773.5963,6,0.00%,
0x0c48250eb1f29491f1efbeec0261eb556f0973c7,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x6873e99fb85de770cc89fa37bc9c859fc2ebaf60,eth,,0x4a0a9a7e,,8951.47224,6,0.00%,
0x6685fcfce05e7502bf9f0aa03b36025b09374726,eth,,0x095ea7b3,,6963290.62,6,0.00%,
0x67b8afddb494c16b779e6f23e1de5dbf3437f857,eth,,0x3c2d4cd3,,34004.3908,6,0.00%,
0xc37896bf3ee5a2c62cdbd674035069776f721668,arb,,0xa0712d68,,31859.3104,6,0.00%,
0xb4fc1fc74effa5dc15a031eb8159302cfa4f1288,eth,,0xa9059cbb,,41295.7936,6,0.00%,
0xed8b26d99834540c5013701bb3715fafd39993ba,eth,,0x2e54bf95,,2615978.41,6,0.00%,
0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee,arb,,0x1dbdaa84,,2629226.97,6,0.00%,
0xb5a4598c316b9eab2efd5b713ccc4d14c9a3e14a,eth,,0xa22cb465,,7709.02656,6,0.00%,
0xf0cb2dc0db5e6c66b9a70ac27b06b878da017028,arb,,0x095ea7b3,,6526991.29,6,0.00%,
0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,arb,,0x7ff36ab5,,746583.426,6,0.00%,
0x790b2cf29ed4f310bf7641f013c65d4560d28371,eth,,0xa22cb465,,178105.77,6,0.00%,
0xe34139463ba50bd61336e0c446bd8c0867c6fe65,eth,,0xac9650d8,,10687816.5,6,0.00%,
0xe50fa9b3c56ffb159cb0fca61f5c9d750e8128c8,matic,,0xd505accf,,41295.7936,6,0.00%,
0x794a61358d6845594f94dc1db02a252b5b4814ad,arb,,0x94b576de,,165255.773,6,0.00%,
0x1a92f7381b9f03921564a437210bb9396471050c,eth,,0x42842e0e,,18649.2829,6,0.00%,
0x16296859c15289731521f199f0a5f762df6347d0,eth,,0xe74fac20,,5368438.27,6,0.00%,
0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x777034fef3ccbed74536ea1002faec9620deae0a,eth,,0xfecdad60,,2697102.12,6,0.00%,
0x2bca0300c2aa65de6f19c2d241b54a445c9990e2,eth,,0xd92ff442,,5342026.71,6,0.00%,
0xd31a59c85ae9d8edefec411d448f90841571b89c,eth,,0x095ea7b3,,42061.6678,6,0.00%,
0x39ee2c7b3cb80254225884ca001f57118c8f21b6,eth,,0xa22cb465,,53624.1607,6,0.00%,
0xca6d7604ae55ba1ba864c26692a91979f25cdb96,eth,,0x23b872dd,,41684.2814,6,0.00%,
0x0ac6eadaee073e7d24a2ecefedcae3f5c4c69b60,eth,,0x8340f549,,97707.2911,6,0.00%,
0xffe203b59393593965842439ce1e7d7c78109b46,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xae56177e405929c95e5d4b04c0c87e428cb6432b,arb,,0xc062ef87,,108509.028,6,0.00%,
0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,eth,,0x3f7658fd,,48933.3368,6,0.00%,
0xb852c6b5892256c264cc2c888ea462189154d8d7,eth,,0xa22cb465,,35466.5184,6,0.00%,
0xba2ae424d960c26247dd6c32edc70b295c744c43,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x777777c9898d384f785ee44acfe945efdff5f3e0,eth,,0x1da649cf,,494279.486,6,0.00%,
0x7043e4e1c4045424858ecbced80989feafc11b36,matic,,0x613db23b,,36471.282,6,0.00%,
0x269877f972622d3c293fca595c65cf34b7f527ce,eth,,0x095ea7b3,,85009.3126,6,0.00%,
0x9e20461bc2c4c980f62f1b279d71734207a6a356,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x1e1b3525388e8a63988f8455638aee87f68eeaa7,eth,,0x23b872dd,,41684.2814,6,0.00%,
0x14fee680690900ba0cccfc76ad70fd1b95d10e16,eth,,0x095ea7b3,,60654.4779,6,0.00%,
0xcc42724c6683b7e57334c4e856f4c9965ed682bd,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x9e20461bc2c4c980f62f1b279d71734207a6a356,eth,,0xa9059cbb,,64811.6847,6,0.00%,
0x985af49e515488c6556e3d9d24d464ce95ea3088,eth,,0x23b872dd,,41684.2814,6,0.00%,
0xcd18eaa163733da39c232722cbc4e8940b1d8888,eth,,0x7a9b2c6c,,10687816.5,6,0.00%,
0x1f0efa15e9cb7ea9596257da63fecc36ba469b30,eth,,0x095ea7b3,,58765.7153,6,0.00%,
0x254eaede62ad856ff892379a1a547213a355afdb,arb,,0x095ea7b3,,176835.798,6,0.00%,
0x45a01e4e04f14f7a4a6702c74187c5f6222033cd,matic,,0xc4de93a5,,40213.3763,6,0.00%,
0x4ec063161d9ba661d075c451c51e872b2d59299a,avax,,0x095ea7b3,,54756.0369,6,0.00%,
0x3ee6107d9c93955acbb3f39871d32b02f82b78ab,op,,0x095ea7b3,,5731650.84,6,0.00%,
0x77640cf3f89a4f1b5ca3a1e5c87f3f5b12ebf87e,eth,,0x23b872dd,,41684.2814,6,0.00%,
0xf3b9569f82b18aef890de263b84189bd33ebe452,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xe1d6e2aa30b32ac6ae2bae3b76cd69225f76f8c4,eth,,0xb92951df,,32461.7196,6,0.00%,
0x7629668774f918c00eb4b03adf5c4e2e53d45f0b,arb,,0x3d18b912,,567693.698,6,0.00%,
0xd7936052d1e096d48c81ef3918f9fd6384108480,arb,,0x7a37dc2c,,168446.244,6,0.00%,
0xc881255e4d639b42e326158c7b8ccb7f33459261,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x168e209d7b2f58f1f24b8ae7b7d35e662bbf11cc,eth,,0x095ea7b3,,233896.698,6,0.00%,
0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,op,,0x095ea7b3,,599479.74,6,0.00%,
0x26c0a99c12b16154c1d6a9774651491430fe638c,eth,,0x095ea7b3,,39956.3708,6,0.00%,
0xf411903cbc70a74d22900a5de66a2dda66507255,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xcd8a035ef1f0beca6939778b899253cf51797ffe,eth,,0x2f52ebb7,,56030.2125,6,0.00%,
0x8c578a6e31fc94b1facd58202be53a8385bacbf7,eth,,0x449b2cf6,,8520.25549,6,0.00%,
0x3d320286e014c3e1ce99af6d6b00f0c1d63e3000,eth,,0x379607f5,,167294.846,6,0.00%,
0x01476fcca94502267008119b83cea234dc3fa7d7,arb,,0xd331bef7,,238.234388,6,0.00%,
0xeed272910b00e56b0789ea0f0add0a6a6ba59afd,eth,,0xa22cb465,,39645.6983,6,0.00%,
0x52ce071bd9b1c4b00a0b92d298c512478cad67e8,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0xc36c85ef01e85d2ae9096e8d3416b3007edc3495,base,,0xb7a2a781,,103759.676,6,0.00%,
0xffc5c0fd34f9c1ba75838fa535a484a2b789e934,eth,,0x095ea7b3,,111715.897,6,0.00%,
0x45e563c39cddba8699a90078f42353a57509543a,eth,,0x2556e453,,6521066.46,6,0.00%,
0x3ee18b2214aff97000d974cf647e7c347e8fa585,eth,,0xc5a5ebda,,2330229.72,6,0.00%,
0xba30e5f9bb24caa003e9f2f0497ad287fdf95623,eth,,0xa22cb465,,35341.1345,6,0.00%,
0x88df592f8eb5d7bd38bfef7deb0fbc02cf3778a0,eth,,0xa9059cbb,,3912101.67,6,0.00%,
0x61a1ff55c5216b636a294a07d77c6f4df10d3b56,arb,,0x095ea7b3,,173731.549,6,0.00%,
0x0b38210ea11411557c13457d4da7dc6ea731b88a,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x031b41e504677879370e9dbcf937283a8691fa7f,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x01bead00af784cfe774e9d01522966ed24f6e299,arb,,0x2a5d4d26,,250008.718,6,0.00%,
0xd41881eafbd4bd2d7bc5b4540966f807e53f9b5a,linea,,0x26ad6a9a,,21799.5924,6,0.00%,
0x00000000ede6d8d217c60f93191c060747324bca,eth,,0xc9ccb402,,278343.818,6,0.00%,
0xc6bcbe182b0f85dbff6b49dc81cecee02a16fe57,bsc,,0x0efe6a8b,,5665.6704,6,0.00%,
0xe0dcb3e02798d1c6a9650fe1381015ec34705153,eth,,0x095ea7b3,,97212.2474,6,0.00%,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000192,,310018.776,6,0.00%,
0x06f3c323f0238c72bf35011071f2b5b7f43a054c,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x16d104009964e694761c0bf09d7be49b7e3c26fd,eth,,0x8adc2cfd,,25932983,6,0.00%,
0x79ebc9a2ce02277a4b5b3a768b1c0a4ed75bd936,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x6c061d18d2b5bbfbe8a8d1eeb9ee27efd544cc5d,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,eth,,0x095ea7b3,,41596.7545,6,0.00%,
0x062e691c2054de82f28008a8ccc6d7a1c8ce060d,eth,,0xa22cb465,,61463.1858,6,0.00%,
0x9e14423cf7b096f3347c9526944daf1790279f9e,arb,,0x2f52ebb7,,7827.29793,6,0.00%,
0xaaee1a9723aadb7afa2810263653a34ba2c21c7a,eth,,0x095ea7b3,,2691.27633,6,0.00%,
0xa2ab69a98a30050afce7e9ecd39231223d74fd09,eth,,0xdfb9d4b1,,40458.508,6,0.00%,
0x1ecdb32e59e948c010a189a0798c674a2d0c6603,eth,,0x0b8aacb9,,6500892.24,6,0.00%,
0x02545d3db23162dfa9e2b0ef014047ec9f64bd6e,avax,,0x095ea7b3,,66145.1226,6,0.00%,
0x2ad9addd0d97ec3cdba27f92bf6077893b76ab0b,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x477bc8d23c634c154061869478bce96be6045d12,bsc,,0x095ea7b3,,2684975.4,6,0.00%,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0xd386b343,,63083.8849,6,0.00%,
0x18cd9270dbdca86d470cfb3be1b156241fffa9de,arb,,0xbe167b9d,,8647493.56,6,0.00%,
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x4f43c77872db6ba177c270986cd30c3381af37ee,eth,,0x095ea7b3,,4609697.48,6,0.00%,
0xd7b2c1a7f3c67fb0ea57a7ef29bc1f18d7be3195,eth,,0xa9059cbb,,78929.2874,6,0.00%,
0x4e537a3a1e59fcdfa225fa470976b356786888cc,eth,,0x3593564c,,142989.526,6,0.00%,
0x8f8221afbb33998d8584a2b05749ba73c37a938a,eth,,0xa9059cbb,,3912101.67,6,0.00%,
0xde6f99a9e63a8528ff43c3c1f13a07f541f761e5,arb,,0x42842e0e,,513366.808,6,0.00%,
0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,avax,,0x095ea7b3,,3053.14877,6,0.00%,
0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x9340204616750cb61e56437befc95172c6ff6606,eth,,0x42842e0e,,248770.297,6,0.00%,
0x5ee5bf7ae06d1be5997a1a72006fe6c607ec6de8,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xd774557b647330c91bf44cfeab205095f7e6c367,eth,,0x42842e0e,,41295.7936,6,0.00%,
0xdc53ce4160dd3105de9be2cab45f6b7b1e439939,arb,,0x6a761202,,64517.84,6,0.00%,
0x9f9c8ec3534c3ce16f928381372bfbfbfb9f4d24,eth,,0x095ea7b3,,221736.378,6,0.00%,
0xff2b4721f997c242ff406a626f17df083bd2c568,eth,,0xa22cb465,,37954.9917,6,0.00%,
0xb96d40386dab182b9f52eaeac5fe5ca9103914fb,arb,,0x1249c58b,,10271.6467,6,0.00%,
0x8f9873995c6fb55b18c41baa3c70369ad92c5ef0,eth,,0xcaa5c23f,,41295.7936,6,0.00%,
0xc6c9448a86882d73164a984fa52285ab51c823bc,eth,,0x095ea7b3,,72755.4983,6,0.00%,
0xce0e4e4d2dc0033ce2dbc35855251f4f3d086d0a,eth,,0xcfc93274,,16697.3546,6,0.00%,
0x8d9ba570d6cb60c7e3e0f31343efe75ab8e65fb1,arb,,0x095ea7b3,,8656933.4,6,0.00%,
0xa8936e30290d840b15d6153fa91db26a54641d9f,eth,,0x99f4b251,,280539.048,6,0.00%,
0x12b7a6dd3a3dfde6a0f112a1bd876f704d933915,arb,,0xbd5ad2d4,,192954.191,6,0.00%,
0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,eth,,0xa22cb465,,203123.323,6,0.00%,
0xb7545014a3973b0d27a65ee76d1a5ee29d37b1c9,eth,,0x095ea7b3,,14164.0409,6,0.00%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,eth,,0xbe1eace7,,97633.6942,6,0.00%,
0x159854e14a862df9e39e1d128b8e5f70b4a3ce9b,arb,,0x64f64467,,505050.831,6,0.00%,
0x1d42783e7eeacae12ebc315d1d2d0e3c6230a068,arb,,0xba087652,,57842.2505,6,0.00%,
0xe51aac67b09eaed6d3d43e794d6bae679cbe09d8,eth,,0xa22cb465,,33586.856,6,0.00%,
0xdcd6d4a557ff208f01d4c2b5bf829078622c37c5,eth,,0xa22cb465,,26364.5385,6,0.00%,
0xed04915c23f00a313a544955524eb7dbd823143d,eth,,0xa9059cbb,,3912101.67,6,0.00%,
0xc52c326331e9ce41f04484d3b5e5648158028804,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x6bc40d4099f9057b23af309c08d935b890d7adc0,eth,,0x23b872dd,,41295.7936,6,0.00%,
0xb8a87405d9a4f2f866319b77004e88dff66c0d92,eth,,0x095ea7b3,,88755.7755,6,0.00%,
0x4ac81e3631dcda62109e3117c4cae7bf70bbbbd2,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0x6873e99fb85de770cc89fa37bc9c859fc2ebaf60,eth,,0xa22cb465,,16397.9536,6,0.00%,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000182,,201617.109,6,0.00%,
0x1a2eb478fa07125c9935a77b3c03a82470801e30,eth,,0x095ea7b3,,137905.054,6,0.00%,
0xd40bedb44c081d2935eeba6ef5a3c8a31a1bbe13,bsc,,0x23b872dd,,41295.7936,6,0.00%,
0xc186fa914353c44b2e33ebe05f21846f1048beda,eth,,0x0ee28a88,,154421.715,6,0.00%,
0x7a58c0be72be218b41c608b7fe7c5bb630736c71,eth,,0xa9059cbb,,3912101.67,6,0.00%,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000190,,93848.5194,6,0.00%,
0xe6428ab329307ceaf637fa8e2d8224aae034abd2,arb,,0x98f3b12d,,80459.2332,6,0.00%,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0xed178619,,99327.0666,6,0.00%,
0x4949ac21d5b2a0ccd303c20425eeb29dccba66d8,eth,,0x174ba05c,,33686.2789,6,0.00%,
0x26c8afbbfe1ebaca03c2bb082e69d0476bffe099,eth,,0x23b872dd,,41295.7936,6,0.00%,
0x8e0b8c8bb9db49a46697f3a5bb8a308e744821d2,arb,,0x095ea7b3,,216110.79,6,0.00%,
0x7dac480d20f322d2ef108a59a465ccb5749371c4,arb,,0xa0712d68,,5222777.01,6,0.00%,
0xe631dabef60c37a37d70d3b4f812871df663226f,matic,,0x23b872dd,,41295.7936,6,0.00%,
0x0d304e9eeee14cf8cf5f4757dbff11dc12e6d3ef,avax,,0x095ea7b3,,320973.559,6,0.00%,
