contract_address,chain,protocol,method_id,method,avg_non_null_user_balance,unique_executions,%,cum %
0xb95db5b167d75e6d04227cfffa61069348d271f5,arb,,0x53a8aa03,,152068.503,2,,
0x0ef4a107b48163ab4b57fca36e1352151a587be4,bsc,,0x095ea7b3,,1452472.92,2,,
0x76e222b07c53d28b89b0bac18602810fc22b49a8,eth,,0x095ea7b3,,22881.1477,2,,
0x75cda57917e9f73705dc8bcf8a6b2f99adbdc5a5,eth,,0x2e4dbe8f,,13376.9878,2,,
0xb4315e873dbcf96ffd0acd8ea43f689d8c20fb30,arb,,0xa3c7271a,,19016.0956,2,,
0xc9c32cd16bf7efb85ff14e0c8603cc90f6f2ee49,eth,,0xa6417ed6,,64102.1726,2,,
0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,bsc,,0x095ea7b3,,45269.1387,2,,
0xa36d383955340bac63f7211dcccb4f446c2b8e28,eth,,0x009836b3,,226122.473,2,,
0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,op,,0x83d13e01,,14479.1653,2,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,op,,0x2298207a,,120767.567,2,,
0xba100000625a3754423978a60c9317c58a424e3d,eth,,0x095ea7b3,,1605234.46,2,,
0x159854e14a862df9e39e1d128b8e5f70b4a3ce9b,arb,,0xef8c5994,,43361.5566,2,,
0x767fe9edc9e0df98e07454847909b5e959d7ca0e,eth,,0xa9059cbb,,1962976.51,2,,
0x27aaa9d562237bf8e024f9b21de177e20ae50c05,arb,,0x2def6620,,1367.28965,2,,
0x790110ea64aa02b151080c82af3d38cc944e5b31,arb,,0x3d18b912,,5377575.95,2,,
0xc38464250f51123078bbd7ea574e185f6623d037,op,,0x095ea7b3,,1702356.06,2,,
0x26da582889f59eaae9da1f063be0140cd93e6a4f,arb,,0xd29e9f32,,121672.983,2,,
0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,eth,,0xa9059cbb,,392114.295,2,,
0x18325cef908833dbfeabe8160d8290a7ca5fe682,matic,,0x5c043468,,12670.0497,2,,
0x7783b7eb719aa2d27f01e10c0b0ee747ab9d2754,eth,,0x926f7327,,288692.543,2,,
0x81143d533675d79b490bb3b3a00421b1caece3d9,matic,,0x40c10f19,,12970423.2,2,,
0x25ab3efd52e6470681ce037cd546dc60726948d3,matic,,0xdecf2a48,,47818.0804,2,,
0x41c914ee0c7e1a5edcd0295623e6dc557b5abf3c,op,,0xe0c11f9a,,25247.7081,2,,
0xdba6944d6b06f6f83c99baaa4d4d8c30db3f9f41,eth,,0x585fb500,,19705.0831,2,,
0xc15b9db0ee5b1b7fb8800a644457207f482e260d,arb,,0x095ea7b3,,136773.033,2,,
0xcb0a4177e0a60247c0ad18be87f8edff6dd30283,arb,,0xeea0d7b2,,53820.4845,2,,
0x86169239aeeedefb9a571c952b809f2681c0e209,eth,,0x045c2255,,181572.264,2,,
0x29469395eaf6f95920e59f858042f0e28d98a20b,eth,,0x5b43226f,,681215.267,2,,
0x562e12e1e792643d168c1fa01c1b7198a0f83c9f,eth,,0x095ea7b3,,147980.464,2,,
0x8d9710f0e193d3f95c0723eaaf1a81030dc9116d,eth,,0x42842e0e,,55432.6556,2,,
0xd152f549545093347a162dce210e7293f1452150,eth,,0xc73a2d60,,63463.7313,2,,
0x26a37f5a0200ad622f6db7cd687c78b7049ee841,eth,,0x095ea7b3,,14016.798,2,,
0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,base,,0x9fbf10fc,,90263.9609,2,,
0x6bb61215298f296c55b19ad842d3df69021da2ef,eth,,0x095ea7b3,,107526.06,2,,
0xd91fba4919b7bf3b757320ea48ba102f543de341,eth,,0xf3fef3a3,,4831100.16,2,,
0x8ab178c07184ffd44f0adff4ea2ce6cfc33f3b86,base,,0xbd367d8e,,1331047.66,2,,
0xdc247546a6551117c8ea82db2cc0ad6e048e5f6e,eth,,0xa9059cbb,,31751.464,2,,
0x77f15a6ce7315588cec34c057aa96a1e8ebbc80e,arb,,0x0569bc78,,46738.5803,2,,
0x46a15b0b27311cedf172ab29e4f4766fbe7f4364,bsc,,0x095ea7b3,,5368438.27,2,,
0x14475be7d59895739207a9e5518903f4b94345b7,arb,,0x095ea7b3,,70532.6765,2,,
0xf16d12bce3cf43981d2a3c581513453dcf7da59b,arb,,0x84bb1e42,,42737.4276,2,,
0x79358880570886d4197e3702746c78c85578b855,bsc,,0xfbf37739,,104199.386,2,,
0x4096fc7119040175589387656f7c6073265f4096,eth,,0x095ea7b3,,103286.791,2,,
0xa65ba71d653f62c64d97099b58d25a955eb374a0,eth,,0xa22cb465,,13059.4446,2,,
0x876eb293e3603856e8d70551fd21a4073e20cd97,bsc,,0xf2b9fdb8,,4320.155,2,,
0x86355f02119bdbc28ed6a4d5e0ca327ca7730fff,eth,,0xdda16a10,,158735.548,2,,
0x54832d8724f8581e7cc0914b3a4e70adc0d94872,eth,,0x095ea7b3,,1693.82173,2,,
0xd0a40eb7fd94ee97102ba8e9342243a2b2e22207,eth,,0x56efe98c,,42397.183,2,,
0xa6a147946facac9e0b99824870b36088764f969f,arb,,0x77df45d5,,6979.41055,2,,
0x0318bf0dd83ba11f182c28577612b39b4490c2aa,eth,,0xa22cb465,,17107.538,2,,
0xf899e83e6c6df1a0d4887cf0209193aa97236322,bsc,,0x095ea7b3,,170040.342,2,,
0x6fc2680d8ad8e8312191441b4eca9eff8d06b45a,arb,,0x095ea7b3,,883.846804,2,,
0x34df4e8062a8c8ae97e3382b452bd7bf60542698,arb,,0xb4bd6f46,,33367.4994,2,,
0x58dd173f30ecffdfebcd242c71241fb2f179e9b9,base,,0x095ea7b3,,12966648.7,2,,
0x531bc6e97b65adf8b3683240bd594932cfb63797,arb,,0xa88f8139,,191630.813,2,,
0x0a9f824c05a74f577a536a8a0c673183a872dff4,arb,,0xae30f6ee,,96257.6308,2,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0xe40f2460,,182146.143,2,,
0x27702a26126e0b3702af63ee09ac4d1a084ef628,eth,,0x095ea7b3,,764724.981,2,,
0x764fa09d0b3de61eed242099bd9352c1c61d3d27,arb,,0xcfc3325a,,36844.6587,2,,
0x42995cf1485ed7820eb251a45f5cfc9e6e98c51a,eth,,0x0b914a84,,457.038137,2,,
0xed3217646d10d40e1eaae150e004aa2bdcfcea62,zksync,,0x72f66b67,,293.614697,2,,
0xdf1d852febf9d780343eb7d4ce732db678b78581,eth,,0xa22cb465,,60347.806,2,,
0xa7d8d9ef8d8ce8992df33d8b8cf4aebabd5bd270,eth,,0x23b872dd,,27474.5006,2,,
0x3d4d0699c4df1539fdc42c6f9594a478c6929051,bsc,,0x0a57336a,,390787.5,2,,
0xe896aa5e01ef58789f2f17f740af5df33d45f311,bsc,,0x095ea7b3,,249180.836,2,,
0xb7ec7bbd2d2193b47027247fc666fb342d23c4b5,eth,,0xa22cb465,,13170.0676,2,,
0x5c28b966ab37cfb9397bbc04595f91f0fbf06d9b,eth,,0x8376ae3e,,18310399.7,2,,
0x00c8555542158fff0feb892c8e000a8d1831762c,eth,,0x095ea7b3,,701832.192,2,,
0x4507cef57c46789ef8d1a19ea45f4216bae2b528,eth,,0xa9059cbb,,11052.6499,2,,
0x2bca0300c2aa65de6f19c2d241b54a445c9990e2,eth,,0xda82ae4e,,18310399.7,2,,
0xc8ccbd97b96834b976c995a67bf46e5754e2c48e,arb,,0xa9059cbb,,182804.508,2,,
0x441336d720196b1eeb35cf6fc750562944c6412e,eth,,0x664366db,,1392216.98,2,,
0xa90b7861b734784e5eaf87bcd079b1edfed24555,eth,,0xa22cb465,,41707.7262,2,,
0x9ffdf407cde9a93c47611799da23924af3ef764f,eth,,0xc27f55e8,,10573.0737,2,,
0xdd106174a22606fff6116212155e93e177d4420b,eth,,0x095ea7b3,,34910.2827,2,,
0xe881dbda0b8d76d7ad4157805178cef7ec8c96ad,arb,,0x30b70002,,13090600.7,2,,
0xf6d1b85af155229acd7b523601148585a1ff67c6,arb,,0x2e4dbe8f,,610830.79,2,,
0x86ceee5d55ae2670c94a6005ad4a3890a1885cfc,eth,,0x6a761202,,0,2,,
0xe22d2bedb3eca35e6397e0c6d62857094aa26f52,arb,,0xeea0d7b2,,536217.055,2,,
0xab3d689c22a2bb821f50a4ff0f21a7980dcb8591,matic,,0x095ea7b3,,38198.5782,2,,
0x43b66c8a6f5d337b3890f46908e7f6dfdb5e65fa,bsc,,0x51905636,,18597.8073,2,,
0xb12600d06753df7c706225c901e6c1346a654d0b,arb,,0xe6f1daf2,,5452814.15,2,,
0x78f5d389f5cdccfc41594abab4b0ed02f31398b3,bsc,,0x095ea7b3,,5367243.54,2,,
0xa4c998c1ccdc35d046feb0b6d2d98c4765360dc9,eth,,0x590e1ae3,,128790.721,2,,
0xe66998533a1992ece9ea99cdf47686f4fc8458e0,arb,,0x095ea7b3,,419749.111,2,,
0x304645590f197d99fad9fa1d05e7bcdc563e1378,eth,,0x095ea7b3,,73336.1298,2,,
0x3a85b87e81cd99d4a6670f95a4f0dedaac207da0,linea,,0x1e9a6950,,3120.9492,2,,
0xae740d42e4ff0c5086b2b5b5d149eb2f9e1a754f,matic,,0x095ea7b3,,53626.6108,2,,
0x07e49d5de43dda6162fa28d24d5935c151875283,arb,,0x095ea7b3,,1346730.04,2,,
0x144805be43c48ef85435c94e0da4cb4efb1ab4f3,eth,,0x095ea7b3,,257753.941,2,,
0x510c54b0b6fcdfce88329aa9bc83a54b8ee57561,ftm,,0x66746d01,,21347.3613,2,,
0x73d7c860998ca3c01ce8c808f5577d94d545d1b4,eth,,0xa9059cbb,,286726.725,2,,
0x155f0dd04424939368972f4e1838687d6a831151,arb,,0x095ea7b3,,15657.825,2,,
0xa38b204ce561eb5af49614944e0129d9c8d43354,eth,,0xa22cb465,,83462.1342,2,,
0x83f20f44975d03b1b09e64809b757c47f942beea,eth,,0xba087652,,192825.045,2,,
0xfbbf371c9b0b994eebfcc977cef603f7f31c070d,bsc,,0xa22cb465,,38090.2131,2,,
0x024e12c5c75dfbd75ea4bd2df5d11984836d6ac5,avax,,0x095ea7b3,,76968.5263,2,,
0x82ddf4c6b865a422e6b20ea592f3e95991b9d267,op,,0x80699b79,,17636.1674,2,,
0x1b54a6fa1360bd71a0f28f77a1d6fba215d498c3,eth,,0x095ea7b3,,174601.185,2,,
0x5667a1a3318267c3774092648f0cab8cab4955dc,eth,,0xa22cb465,,5376.8417,2,,
0xec090cf6dd891d2d014bea6edada6e05e025d93d,arb,,0x095ea7b3,,5452814.15,2,,
0xa9b62837c413fb26c6ade47428a42758f5c865ba,bsc,,0xcb2f73c0,,36205.1071,2,,
0x6dd28c2c5b91dd63b4d4e78ecac7139878371768,zksync,,0x51905636,,629.87052,2,,
0x090185f2135308bad17527004364ebcc2d37e5f6,eth,,0xa9059cbb,,1956714.99,2,,
0xe840bb03fe58540841e6ebee94264d5317b88866,linea,,0xf7c60d44,,19039.8373,2,,
0x400afbc1bba6e8ff4462d161f7dc24e4873d4ebb,eth,,0xb6b55f25,,44819.9856,2,,
0xc36442b4a4522e871399cd717abdd847ab11fe88,arb,,0x219f5d17,,636834.709,2,,
0xa3a3646132f71fb8ad8b40479aab8a8eba249797,arb,,0x441a3e70,,12267.0859,2,,
0xa88b82af76ecf08cf652846d10857eaeeca40c97,eth,,0xa22cb465,,45312.4501,2,,
0xc26921b5b9ee80773774d36c84328ccb22c3a819,op,,0x095ea7b3,,1334975.96,2,,
0x452159cb99e411a0abd433fd64d9fa7a73a703f7,eth,,0x6d8b99f7,,524280.465,2,,
0x629d74d459f072914f0b2aab9f7232fa36c1baed,linea,,0x862a85b2,,9490.6573,2,,
0xf23a2bf7619ad93300499c3fc7d7145a06cca562,eth,,0x095ea7b3,,71848.6214,2,,
0xd85e038593d7a098614721eae955ec2022b9b91b,arb,,0x6e553f65,,5452814.15,2,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,eth,,0x6e91538b,,97768.4066,2,,
0xce16f69375520ab01377ce7b88f5ba8c48f8d666,avax,,0x846a1bc6,,131741.023,2,,
0x85d456b2dff1fd8245387c0bfb64dfb700e98ef3,eth,,0xc7c7f5b3,,5389177.41,2,,
0xd5d86fc8d5c0ea1ac1ac5dfab6e529c9967a45e9,eth,,0x095ea7b3,,33227.1431,2,,
0x0b761403fdc1e7cd8763ccd89d0b269acfdc4926,eth,,0x2f52ebb7,,22727.2002,2,,
0xa52fab52844235b04475075a16b02ef3ec6dd77e,eth,,0xdb7fd408,,7284.58774,2,,
0xef62b433ca3ac8b151c4a255de3ed3da4e60add2,arb,,0x1249c58b,,28101.4185,2,,
0x25b9f82d1f1549f97b86bd0873738e30f23d15ea,arb,,0xe9fad8ee,,17957.4685,2,,
0x32b86b99441480a7e5bd3a26c124ec2373e3f015,eth,,0x095ea7b3,,24039.1826,2,,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x00000190,,93848.5194,2,,
0x00e1656e45f18ec6747f5a8496fd39b50b38396d,bsc,,0x095ea7b3,,5426.09335,2,,
0x93298241417a63469b6f8f080b4878749acb4c47,eth,,0x5c0c0fc9,,251241.432,2,,
0x77b6f45a3dcf0493f1b9ac9874e5982ab526aa9e,arb,,0xac9650d8,,50345.8054,2,,
0x7573933eb12fa15d5557b74fdaff845b3baf0ba2,matic,,0x0ce90ec2,,217.265208,2,,
0x749f5ddf5ab4c1f26f74560a78300563c34b417d,eth,,0xa22cb465,,63655.7049,2,,
0xbd7d6a9ad7865463de44b05f04559f65e3b11704,eth,,0x80500d20,,5539894.66,2,,
0xd1a4221358dbbcfb0eb575258ecf8972a700613d,eth,,0xa22cb465,,38092.6577,2,,
0x80336ad7a747236ef41f47ed2c7641828a480baa,eth,,0x42842e0e,,23955.7957,2,,
0x8fbce117257ce0fc1593d7e48d487b504a51f377,base,,0x9dbb844d,,33235.7934,2,,
0x99c9fc46f92e8a1c0dec1b1747d010903e884be1,eth,,0xb1a1a882,,3141.25304,2,,
0x3e3589f7337551256dafe3df3695f92e605047bc,eth,,0xa22cb465,,21913.9605,2,,
0xf250bf5953b601e42e93226f7a9e4e8b9e7435af,bsc,,0x42842e0e,,35437.3298,2,,
0x083f1b2242fae0ab52b0c521dd489139f0dfecaf,eth,,0x1d02f109,,334474.615,2,,
0xaa2f417122aec45f84b55a4f45c1c991d178be5f,matic,,0xa22cb465,,643.757574,2,,
0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,eth,,0xa9059cbb,,3270664.32,2,,
0xb52639deee545c3e7e9d5a2cfa10d335b133c8d1,eth,,0xa0712d68,,27332.5663,2,,
0xe04f47ff45576249bc5083dfdf987e03d0550113,eth,,0x095ea7b3,,9449.50702,2,,
0x7cd73533f99f034fba9bd66ec7ae9cea30e268d2,eth,,0xa22cb465,,28508.1803,2,,
0x7b4f475d32f9c65de1834a578859f9823be3c5cf,bsc,,0xf3931d5d,,12991457.3,2,,
0x26c0a99c12b16154c1d6a9774651491430fe638c,eth,,0x095ea7b3,,39956.3708,2,,
0x6477875a989dfdec22bec8566211ebd949678b88,eth,,0x1ef690c4,,301558.157,2,,
0x20547341e58fb558637fa15379c92e11f7b7f710,arb,,0xa9059cbb,,1335261.38,2,,
0x0590cc9232ebf68d81f6707a119898219342ecb9,eth,,0x095ea7b3,,22219.3417,2,,
0xc00e94cb662c3520282e6f5717214004a7f26888,eth,,0xa9059cbb,,8616736.62,2,,
0x26803cb8bd2916eb58c3610cab50077a96d29947,eth,,0xc3ae1766,,12999727.3,2,,
0x45f1d65a4c6045ab220acda4b8c12ace80054c35,eth,,0x8caa5230,,127052.711,2,,
0x1afef6b252cc35ec061efe6a9676c90915a73f18,eth,,0xa22cb465,,6268.96542,2,,
0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,arb,,0x095ea7b3,,27699.3585,2,,
0xc95f60ca623400ddfc4620a3264263c08dea8448,arb,,0x441a3e70,,193891.596,2,,
0x00000000005bbb0ef59571e58418f9a4357b68a0,arb,,0x3dbe1c55,,4139478.71,2,,
0x5a6e439d8047fb1caa106742c28cdb1a477e5e28,avax,,0x095ea7b3,,28904.5928,2,,
0xc944e90c64b2c07662a292be6244bdf05cda44a7,eth,,0xa9059cbb,,1957048.79,2,,
0x87ec044115cd9e0e09221031441640ee48b3a8f2,eth,,0x42842e0e,,33184.352,2,,
0x217749d9017cb87712654422a1f5856aaa147b80,arb,,0xb6b55f25,,40789.3172,2,,
0x25ab3efd52e6470681ce037cd546dc60726948d3,bsc,,0xdecf2a48,,47818.0804,2,,
0xc8e155065aff6f5f202bdb326bdcf780d10c385b,bsc,,0xfe655ec2,,162825.211,2,,
0xa7995f71aa11525db02fc2473c37dee5dbf55107,eth,,0xac9650d8,,13025877.1,2,,
0x4c11249814f11b9346808179cf06e71ac328c1b5,eth,,0xa9059cbb,,257699.364,2,,
0x3335733c454805df6a77f825f266e136fb4a3333,bsc,,0xe1fcde8e,,28523.5354,2,,
0xacf63e56fd08970b43401492a02f6f38b6635c91,eth,,0x42842e0e,,23383.9757,2,,
0x64a5b80089c0fb4858a8c2ca9c2988a484539fd8,eth,,0x095ea7b3,,201172.365,2,,
0x714db550b574b3e927af3d93e26127d15721d4c2,matic,,0xa9059cbb,,11928.5548,2,,
0x73186f2cf2493f20836b17b21ae79fc12934e207,arb,,0x18fccc76,,415890.809,2,,
0xaf667811a7edcd5b0066cd4ca0da51637db76d09,matic,,0x88720467,,48801.6668,2,,
0x072b65f891b1a389539e921bdb9427af41a7b1f7,arb,,0x95f38e77,,249188.773,2,,
0x724dc807b04555b71ed48a6896b6f41593b8c637,arb,,0x095ea7b3,,334384.603,2,,
0x1ab3747da0f88e883895de58c105fd25c21491ce,arb,,0xab870316,,95789.5106,2,,
0x43790fe6bd46b210eb27f01306c1d3546aeb8c1b,eth,,0x659dd2b4,,3232.50344,2,,
0xd4848211b699503c772aa1bc7d33b433c4242ac3,arb,,0x095ea7b3,,325557.113,2,,
0x8b791913eb07c32779a16750e3868aa8495f5964,zksync,,0x0bbaa8d2,,1044.9938,2,,
0x8c7ac134ed985367eadc6f727d79e8295e11435c,eth,,0x095ea7b3,,11170.2058,2,,
0x74232704659ef37c08995e386a2e26cc27a8d7b1,eth,,0x095ea7b3,,59890.4794,2,,
0x535ec56479892d9c02fe2bb86cebf7ed62e81131,arb,,0x441a3e70,,1935480.94,2,,
0x26bbea7803dcac346d5f5f135b57cf2c752a02be,eth,,0xfa2b068f,,137959.043,2,,
0xd4416b13d2b3a9abae7acd5d6c2bbdbe25686401,eth,,0xf242432a,,3004.7828,2,,
0x3e4b43d8bf9d69d2f142c39575fad96e67c8dc05,eth,,0x095ea7b3,,22765.7203,2,,
0x00000000009726632680fb29d3f7a9734e3010e2,arb,,0x55e4b7be,,26958.1275,2,,
0x00000000007767d79f9f4aa1ff0d71b8e2e4a231,eth,,0xe4663a14,,67098.5124,2,,
0x3b6486154b9dae942c393b1cb3d11e3395b02df8,arb,,0x42842e0e,,419029.356,2,,
0x28514bd097d5f9ecea778cc7a4ca4bac5fedb0b6,arb,,0x095ea7b3,,43024.8434,2,,
0x45f1d65a4c6045ab220acda4b8c12ace80054c35,eth,,0xaa5381d2,,81345.598,2,,
0x6542b7c9dad69edc27a61e905a080383bdf60f98,matic,,0xa22cb465,,21432.0936,2,,
0x8e0edfd6d15f858adbb41677b82ab64797d5afc0,eth,,0x1121868e,,14659.6267,2,,
0x8fd4af47e4e63d1d2d45582c3286b4bd9bb95dfe,op,,0x69328dec,,334384.603,2,,
0x8e5324d34ee9ab2ed84ac9ba237ca0433e89130c,eth,,0xa22cb465,,2262.69079,2,,
0xc944e90c64b2c07662a292be6244bdf05cda44a7,eth,,0x095ea7b3,,99159.0918,2,,
0x400afbc1bba6e8ff4462d161f7dc24e4873d4ebb,eth,,0x9d4fb598,,44819.9856,2,,
0xe4c797d43631f4d660ec67b5cb0b78ef5c902532,bsc,,0x095ea7b3,,4957.69402,2,,
0x4f2540e751a77cf18b6a67ce85466e47c222da4f,op,,0x526a6922,,8404.5687,2,,
0x3a33473d7990a605a88ac72a78ad4efc40a54adb,arb,,0x095ea7b3,,307642.376,2,,
0xdc8ee75f52fabf057ae43bb4b85c55315b57186c,matic,,0x8e3c92e4,,437882.637,2,,
0x04906695d6d12cf5459975d7c3c03356e4ccd460,eth,,0x095ea7b3,,1018149.05,2,,
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,eth,,0x02c205f0,,5038090.36,2,,
0x5483dc6abda5f094865120b2d251b5744fc2ecb5,eth,,0x1e83409a,,21378.4409,2,,
0xe6160325a53de4deca66e3d88d7e4f25040acce0,eth,,0xa22cb465,,19538.7587,2,,
0xc6c855ad634dcdad23e64da71ba85b8c51e5ad7c,matic,,0x095ea7b3,,257281.098,2,,
0x660991a4e549b2032dcaf781b85a8fe1df176bb6,op,,0x40c10f19,,12966992.9,2,,
0xb311724f6ba08e667db007aaf71d98a735049c54,arb,,0x9e2c8a5b,,1850.44987,2,,
0x9b5def958d0f3b6955cbea4d5b7809b2fb26b059,zksync,,0xd7570e45,,629.87052,2,,
0x660991a4e549b2032dcaf781b85a8fe1df176bb6,op,,0x80d72f04,,12966992.9,2,,
0xef4fb24ad0916217251f553c0596f8edc630eb66,base,,0xb9303701,,82461.4511,2,,
0x32e7c8a6e920a3cf224b678112ac78fdc0fb09d1,eth,,0xa9059cbb,,2028769.05,2,,
0x9ef5ac654c7ef0f9dde3119da64742309224c5c6,eth,,0xd0e30db0,,457.038137,2,,
0x1c1fb35334290b5ff1bf7b4c09130885b10fc0f4,eth,,0x10ee4449,,5569386.98,2,,
0x5ebd35d8e63f5cd5c1f1ad1995ab5d909f70ce18,eth,,0x095ea7b3,,53917.4404,2,,
0x8e8bd01b5a9eb272cc3892a2e40e64a716aa2a40,eth,,0x27cc37b0,,185134.488,2,,
0xaaa1ee8dc1864ae49185c368e8c64dd780a50fb7,arb,,0x71044ff9,,478299.704,2,,
0x8390a1da07e376ef7add4be859ba74fb83aa02d5,eth,,0xa9059cbb,,24579.632,2,,
0x2b81945875f892aff04af0a298d35fb2cf848c7b,eth,,0xa9059cbb,,1956244.55,2,,
0x1e87d63d11d1c16052bbca06d43ba4ceb4ee686c,eth,,0x095ea7b3,,1346.7811,2,,
0x1eac83297bb95e32f3f881bdd707b3a9304acc08,eth,,0xa22cb465,,101039.915,2,,
0xd3843c6be03520f45871874375d618b3c7923019,eth,,0x095ea7b3,,300422.076,2,,
0x21da443916c869909f21bdcc2d5b00410eb5a113,arb,,0x49327ed0,,31460.1525,2,,
0x0c9b31dc37718417608ce22bb1ba940f702bf90b,linea,,0x3eb1af24,,7388.30818,2,,
0x7068263eda099fb93bb3215c05e728c0b54b3137,eth,,0x095ea7b3,,845.084416,2,,
0x67e5b73d5c4f6bbb390cb7dc743d82cf15d23284,eth,,0xe0e716c4,,33408.3001,2,,
0x8ce523cf1120d9b7703806c745b69663a2847504,arb,,0x48686626,,55816.7837,2,,
0x8dff75976f22db58d7c3fd7b68d782238b0dbe30,eth,,0xe6f1daf2,,914820.616,2,,
0xddaecf4b02a3e45b96fc2d7339c997e072b0d034,arb,,0x1df0af3f,,100634.011,2,,
0x0913ddae242839f8995c0375493f9a1a3bddc977,eth,,0x095ea7b3,,47566.1242,2,,
0x059edd72cd353df5106d2b9cc5ab83a52287ac3a,eth,,0xa22cb465,,90903.1815,2,,
0x82d24dd5041a3eb942cca68b319f1fda9eb0c604,eth,,0x1e83409a,,6692459.33,2,,
0x8184a482a5038b124d933b779e0ea6e0fb72f54e,eth,,0xa22cb465,,41880.419,2,,
0x164afe96912099543bc2c48bb9358a095db8e784,eth,,0x095ea7b3,,49989.1583,2,,
0x5caa170b465122d15a6d20fd9a804a9613ce7882,bsc,,0x095ea7b3,,109025.005,2,,
0x49ad262c49c7aa708cc2df262ed53b64a17dd5ee,eth,,0xdeefbf87,,73510.5608,2,,
0x7f312a75b62846033bc5471c5bcb94b1abfaf06d,eth,,0xa22cb465,,76352.9648,2,,
0x84edb15bcbf6818879c6fdf26a69700d43100a74,arb,,0x4641257d,,419029.356,2,,
0xd70f41dd5875eee7fa9dd8048567bc932124a8d2,eth,,0xa22cb465,,5480.42931,2,,
0xe96938e0d086a241d03688dda697bf57859ee261,eth,,0x3983d430,,20524.8155,2,,
0x4995f3bb85e1381d02699e2164bc1c6c6fa243cd,eth,,0xfb197e52,,13005064,2,,
0x9623063377ad1b27544c965ccd7342f7ea7e88c7,arb,,0x095ea7b3,,997.952175,2,,
0x8a1bbef259b00ced668a8c69e50d92619c672176,eth,,0xa22cb465,,81386.0825,2,,
0xf250bf5953b601e42e93226f7a9e4e8b9e7435af,bsc,,0xa22cb465,,2891.47975,2,,
0x45a01e4e04f14f7a4a6702c74187c5f6222033cd,matic,,0x87b21efc,,33596.5162,2,,
0x8cc379a292a47cb8406fb1bd8a6d98f442275f0e,eth,,0x095ea7b3,,28616.0762,2,,
0xc39c75f6b49b238600934bd57475b49f5fbae673,eth,,0x02327c0a,,194468.327,2,,
0x5a32ade4f6c262670329deb13ba86c52778ee19c,arb,,0xf980f33f,,63224.21,2,,
0xf091867ec603a6628ed83d274e835539d82e9cc8,eth,,0x095ea7b3,,108273.059,2,,
0xee262adcd9ecc0476452e302cf3c822f634dafaf,eth,,0x1d7d4ebc,,644295.967,2,,
0x00000000009726632680fb29d3f7a9734e3010e2,matic,,0x3c2b9a7d,,7744.99564,2,,
0xaae0c3856e665ff9b3e2872b6d75939d810b7e40,arb,,0x095ea7b3,,458532.467,2,,
0x2bcc6d6cdbbdc0a4071e48bb3b969b06b3330c07,arb,,0x095ea7b3,,19771.4917,2,,
0x3330bfb7332ca23cd071631837dc289b09c33333,eth,,0x095ea7b3,,32765.8465,2,,
0x8991d64fe388fa79a4f7aa7826e8da09f0c3c96a,arb,,0xa0712d68,,118356.346,2,,
0xbda011d7f8ec00f66c1923b049b94c67d148d8b2,bsc,,0xa9059cbb,,8570.69979,2,,
0x87aaffdf26c6885f6010219208d5b161ec7609c0,arb,,0x095ea7b3,,77965.7825,2,,
0x808507121b80c02388fad14726482e061b8da827,eth,,0xa9059cbb,,7299959.1,2,,
0xe3668873d944e4a949da05fc8bde419eff543882,eth,,0x095ea7b3,,72605.0065,2,,
0x686f2404e77ab0d9070a46cdfb0b7fecdd2318b0,eth,,0xa9059cbb,,81595.25,2,,
0xd67234624ca82fa82a2a3010e42c165e9b1b7502,avax,,0x095ea7b3,,60565.91,2,,
0x327dd3208f0bcf590a66110acb6e5e6941a4efa0,bsc,,0xbc651188,,217314.688,2,,
0x82a0e6c02b91ec9f6ff943c0a933c03dbaa19689,matic,,0x095ea7b3,,44078.6659,2,,
0x09c9381417e0ecff536ec33375f1d5b2efa97d78,eth,,0xb0dfaa7a,,51772.5647,2,,
0xd0c6e59b50c32530c627107f50acc71958c4341f,eth,,0xc192f4e5,,42397.183,2,,
0x830bd73e4184cef73443c15111a1df14e495c706,eth,,0x659dd2b4,,42671.0528,2,,
0xb584d4be1a5470ca1a8778e9b86c81e165204599,eth,,0xe56461ad,,225.542099,2,,
0xfbd849e6007f9bc3cc2d6eb159c045b8dc660268,arb,,0x7142a6a6,,51123.7174,2,,
0x4d32c8ff2facc771ec7efc70d6a8468bc30c26bf,eth,,0x43a0d066,,1381786.85,2,,
0x007f7735baf391e207e3aa380bb53c4bd9a5fed6,arb,,0xa22cb465,,192954.191,2,,
0xd6787ac04c1012558bd371ea39f943aebc1e5255,arb,,0x964c0594,,31460.1525,2,,
0x8880111018c364912dbe5ee61d98942647680888,eth,,0xa9059cbb,,23935.8421,2,,
0x7573933eb12fa15d5557b74fdaff845b3baf0ba2,matic,,0x5e2b9146,,2927.49178,2,,
